age,Country,employment_status,employment_status_1,employment_status_2,employment_status_3,employment_status_4,employment_status_5,employment_status_6,employment_status_7,gender,household_children,household_size,vac_1,vac_3,vac2_1,vac2_2,vac2_3,vac2_6
33,france.csv,Other,,,,,,,,Male,1,4,5 – Strongly disagree,3,1 - Strongly agree,1 - Strongly agree,3,3
33,france.csv,Part time employment,,,,,,,,Female,0,1,5 – Strongly disagree,4,2,1 - Strongly agree,4,5 – Strongly disagree
33,france.csv,Part time employment,,,,,,,,Female,0,Prefer not to say,5 – Strongly disagree,5 – Strongly disagree,2,2,2,2
33,france.csv,Part time employment,,,,,,,,Female,1,3,5 – Strongly disagree,3,3,1 - Strongly agree,4,5 – Strongly disagree
33,france.csv,Part time employment,,,,,,,,Female,1,Don't know,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
33,france.csv,Part time employment,,,,,,,,Female,2,4,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,france.csv,Part time employment,,,,,,,,Female,2,7,3,4,4,4,4,3
33,france.csv,Part time employment,,,,,,,,Male,0,1,3,4,3,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,france.csv,Unemployed,,,,,,,,Female,1,3,3,2,5 – Strongly disagree,2,3,3
33,france.csv,Unemployed,,,,,,,,Female,1,3,3,3,4,3,1 - Strongly agree,3
33,france.csv,Unemployed,,,,,,,,Female,2,4,4,3,4,1 - Strongly agree,3,5 – Strongly disagree
33,france.csv,Unemployed,,,,,,,,Female,4,4,5 – Strongly disagree,5 – Strongly disagree,3,3,5 – Strongly disagree,2
33,france.csv,Unemployed,,,,,,,,Male,0,1,2,2,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,4
33,france.csv,Unemployed,,,,,,,,Male,0,2,4,1 - Strongly agree,3,2,1 - Strongly agree,3
33,france.csv,Unemployed,,,,,,,,Male,0,2,5 – Strongly disagree,2,3,1 - Strongly agree,2,5 – Strongly disagree
33,france.csv,Unemployed,,,,,,,,Male,2,2,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,germany.csv,Full time employment,,,,,,,,Female,,3,3,1 - Strongly agree,3,3,2,4
33,germany.csv,Full time employment,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Full time employment,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,2,4,2,1 - Strongly agree
33,germany.csv,Full time employment,,,,,,,,Female,0,1,2,3,2,2,2,3
33,germany.csv,Full time employment,,,,,,,,Female,0,1,2,3,2,3,1 - Strongly agree,3
33,germany.csv,Full time employment,,,,,,,,Female,0,2,2,2,3,4,1 - Strongly agree,2
33,germany.csv,Full time employment,,,,,,,,Female,0,2,3,3,4,3,2,4
33,germany.csv,Full time employment,,,,,,,,Female,0,2,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree
33,germany.csv,Full time employment,,,,,,,,Female,0,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree,3,3,2
33,germany.csv,Full time employment,,,,,,,,Female,1,3,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Full time employment,,,,,,,,Female,1,3,2,3,5 – Strongly disagree,3,1 - Strongly agree,3
33,germany.csv,Full time employment,,,,,,,,Female,1,3,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree
33,germany.csv,Full time employment,,,,,,,,Female,1,3,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,2,5 – Strongly disagree
33,germany.csv,Full time employment,,,,,,,,Female,2,4,1 - Strongly agree,4,3,5 – Strongly disagree,1 - Strongly agree,4
33,germany.csv,Full time employment,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Full time employment,,,,,,,,Male,0,1,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,2,5 – Strongly disagree
33,germany.csv,Full time employment,,,,,,,,Male,0,1,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,3,5 – Strongly disagree
33,germany.csv,Full time employment,,,,,,,,Male,0,2,3,3,4,3,3,4
33,germany.csv,Full time employment,,,,,,,,Male,0,2,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,germany.csv,Full time employment,,,,,,,,Male,1,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,4,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Full time employment,,,,,,,,Male,1,3,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Full time employment,,,,,,,,Male,1,3,3,3,2,4,4,3
33,germany.csv,Full time employment,,,,,,,,Male,1,3,4,3,2,4,2,3
33,germany.csv,Full time employment,,,,,,,,Male,1,3,5 – Strongly disagree,4,5 – Strongly disagree,5 – Strongly disagree,3,3
33,germany.csv,Full time employment,,,,,,,,Male,2,3,3,3,3,3,3,3
33,germany.csv,Full time employment,,,,,,,,Male,2,4,3,3,3,4,2,3
33,germany.csv,Full time employment,,,,,,,,Male,2,4,3,4,4,4,2,4
33,germany.csv,Full time employment,,,,,,,,Male,2,4,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,germany.csv,Full time student,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Not working,,,,,,,,Female,1,3,3,3,3,3,3,3
33,germany.csv,Not working,,,,,,,,Female,1,3,5 – Strongly disagree,1 - Strongly agree,2,2,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Not working,,,,,,,,Male,1,1,2,3,3,3,3,3
33,germany.csv,Other,,,,,,,,Female,0,2,2,3,2,2,1 - Strongly agree,3
33,germany.csv,Part time employment,,,,,,,,Female,0,1,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,germany.csv,Part time employment,,,,,,,,Female,1,3,4,4,1 - Strongly agree,2,3,4
33,germany.csv,Part time employment,,,,,,,,Female,2,4,3,3,3,3,3,3
33,germany.csv,Part time employment,,,,,,,,Male,0,1,4,4,2,1 - Strongly agree,3,4
33,germany.csv,Part time employment,,,,,,,,Male,0,1,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Part time employment,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,4,2,1 - Strongly agree
33,germany.csv,Part time employment,,,,,,,,Male,1,3,5 – Strongly disagree,5 – Strongly disagree,3,5 – Strongly disagree,5 – Strongly disagree,4
33,germany.csv,Unemployed,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,1 - Strongly agree
33,germany.csv,Unemployed,,,,,,,,Male,0,3,3,3,3,3,3,3
33,germany.csv,Unemployed,,,,,,,,Male,0,3,5 – Strongly disagree,4,1 - Strongly agree,1 - Strongly agree,3,4
33,israel.csv,,,,,,,,,Female,,,5 – Strongly disagree,5 – Strongly disagree,2,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,israel.csv,,,,,,,,,Male,,,1 - Strongly agree,1 - Strongly agree,2,5 – Strongly disagree,1 - Strongly agree,2
33,israel.csv,,,,,,,,,Male,,,2,1 - Strongly agree,4,3,3,4
33,italy.csv,Full time employment,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
33,italy.csv,Full time employment,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,2,2,2,2
33,italy.csv,Full time employment,,,,,,,,Female,0,2,4,1 - Strongly agree,1 - Strongly agree,4,1 - Strongly agree,3
33,italy.csv,Full time employment,,,,,,,,Female,0,3,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree,1 - Strongly agree
33,italy.csv,Full time employment,,,,,,,,Female,2,4,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,2,3
33,italy.csv,Full time employment,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,italy.csv,Full time employment,,,,,,,,Male,0,2,3,3,2,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,italy.csv,Full time employment,,,,,,,,Male,0,3,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,2,1 - Strongly agree
33,italy.csv,Full time employment,,,,,,,,Male,0,3,2,2,2,3,2,2
33,italy.csv,Full time employment,,,,,,,,Male,1,3,2,1 - Strongly agree,3,2,2,5 – Strongly disagree
33,italy.csv,Full time employment,,,,,,,,Male,2,2,3,3,2,2,3,3
33,italy.csv,Full time employment,,,,,,,,Male,2,2,5 – Strongly disagree,5 – Strongly disagree,3,2,4,3
33,italy.csv,Full time employment,,,,,,,,Male,4,4,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree
33,italy.csv,Full time student,,,,,,,,Male,0,4,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,5 – Strongly disagree
33,italy.csv,Not working,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,3,5 – Strongly disagree
33,italy.csv,Not working,,,,,,,,Female,2,4,5 – Strongly disagree,4,3,1 - Strongly agree,4,3
33,italy.csv,Other,,,,,,,,Female,1,Prefer not to say,3,1 - Strongly agree,3,3,3,1 - Strongly agree
33,italy.csv,Part time employment,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,3,4,1 - Strongly agree
33,italy.csv,Part time employment,,,,,,,,Female,0,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,italy.csv,Part time employment,,,,,,,,Female,0,4,3,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3
33,italy.csv,Part time employment,,,,,,,,Female,1,6,4,2,3,3,3,4
33,italy.csv,Part time employment,,,,,,,,Female,2,4,5 – Strongly disagree,3,3,1 - Strongly agree,3,5 – Strongly disagree
33,italy.csv,Part time employment,,,,,,,,Male,0,2,1 - Strongly agree,2,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,italy.csv,Part time employment,,,,,,,,Male,0,3,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,2,1 - Strongly agree
33,italy.csv,Unemployed,,,,,,,,Female,0,5,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree
33,italy.csv,Unemployed,,,,,,,,Male,0,2,3,1 - Strongly agree,2,1 - Strongly agree,3,2
33,italy.csv,Unemployed,,,,,,,,Male,0,3,1 - Strongly agree,1 - Strongly agree,3,4,2,2
33,italy.csv,Unemployed,,,,,,,,Male,0,4,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree
33,italy.csv,Unemployed,,,,,,,,Male,0,5,3,3,3,2,3,2
33,italy.csv,Unemployed,,,,,,,,Male,2,6,1 - Strongly agree,3,2,3,1 - Strongly agree,1 - Strongly agree
33,japan.csv,Full time employment,,,,,,,,Female,0,1,2,2,2,3,2,2
33,japan.csv,Full time employment,,,,,,,,Female,0,1,5 – Strongly disagree,4,2,1 - Strongly agree,2,3
33,japan.csv,Full time employment,,,,,,,,Female,0,Prefer not to say,2,2,2,2,3,2
33,japan.csv,Full time employment,,,,,,,,Female,2,4,3,3,2,2,2,2
33,japan.csv,Full time employment,,,,,,,,Female,2,4,4,4,4,4,3,3
33,japan.csv,Full time employment,,,,,,,,Male,0,2,3,3,2,1 - Strongly agree,2,3
33,japan.csv,Full time employment,,,,,,,,Male,0,3,2,1 - Strongly agree,3,4,2,2
33,japan.csv,Full time employment,,,,,,,,Male,0,5,2,2,2,2,2,2
33,japan.csv,Full time employment,,,,,,,,Male,1,3,3,3,4,4,4,4
33,japan.csv,Full time employment,,,,,,,,Male,1,3,5 – Strongly disagree,4,4,1 - Strongly agree,4,5 – Strongly disagree
33,japan.csv,Not working,,,,,,,,Female,1,3,2,2,2,3,2,2
33,japan.csv,Not working,,,,,,,,Female,2,5,3,3,1 - Strongly agree,3,4,2
33,japan.csv,Part time employment,,,,,,,,Female,0,3,2,3,2,3,3,4
33,japan.csv,Part time employment,,,,,,,,Female,0,3,4,3,2,3,2,3
33,japan.csv,Part time employment,,,,,,,,Female,1,3,3,2,3,2,2,3
33,japan.csv,Part time employment,,,,,,,,Female,1,3,3,3,1 - Strongly agree,2,1 - Strongly agree,2
33,japan.csv,Part time employment,,,,,,,,Female,3,4,5 – Strongly disagree,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3
33,japan.csv,Part time employment,,,,,,,,Male,,Prefer not to say,4,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
33,japan.csv,Part time employment,,,,,,,,Male,0,4,3,2,1 - Strongly agree,2,3,3
33,japan.csv,Part time employment,,,,,,,,Male,0,5,2,2,2,2,2,2
33,japan.csv,Unemployed,,,,,,,,Male,,Prefer not to say,3,3,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,3
33,japan.csv,Unemployed,,,,,,,,Male,0,4,2,1 - Strongly agree,2,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,netherlands.csv,Full time employment,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,1 - Strongly agree
33,netherlands.csv,Full time employment,,,,,,,,Female,0,2,4,3,3,4,4,4
33,netherlands.csv,Full time employment,,,,,,,,Female,0,5,3,3,5 – Strongly disagree,3,4,4
33,netherlands.csv,Full time employment,,,,,,,,Female,2,2,1 - Strongly agree,1 - Strongly agree,4,3,3,1 - Strongly agree
33,netherlands.csv,Full time employment,,,,,,,,Female,2,3,3,4,4,4,3,3
33,netherlands.csv,Full time employment,,,,,,,,Female,2,4,2,1 - Strongly agree,3,2,2,2
33,netherlands.csv,Full time employment,,,,,,,,Male,,6,3,5 – Strongly disagree,3,5 – Strongly disagree,3,3
33,netherlands.csv,Full time employment,,,,,,,,Male,1,2,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,1 - Strongly agree
33,netherlands.csv,Full time employment,,,,,,,,Male,2,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree
33,netherlands.csv,Full time student,,,,,,,,Female,,Prefer not to say,5 – Strongly disagree,4,4,4,4,4
33,netherlands.csv,Full time student,,,,,,,,Female,1,3,3,3,4,3,2,3
33,netherlands.csv,Full time student,,,,,,,,Female,1,3,4,4,4,3,2,2
33,netherlands.csv,Not working,,,,,,,,Female,1,3,5 – Strongly disagree,4,1 - Strongly agree,1 - Strongly agree,4,4
33,netherlands.csv,Not working,,,,,,,,Female,3,3,3,3,2,1 - Strongly agree,3,3
33,netherlands.csv,Not working,,,,,,,,Female,3,4,5 – Strongly disagree,4,2,1 - Strongly agree,1 - Strongly agree,4
33,netherlands.csv,Part time employment,,,,,,,,Female,2,4,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,netherlands.csv,Part time employment,,,,,,,,Female,3,5,3,4,2,3,3,1 - Strongly agree
33,netherlands.csv,Part time employment,,,,,,,,Female,4,4,1 - Strongly agree,1 - Strongly agree,4,3,2,2
33,netherlands.csv,Unemployed,,,,,,,,Female,0,2,4,1 - Strongly agree,2,2,1 - Strongly agree,3
33,netherlands.csv,Unemployed,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,3,2,1 - Strongly agree
33,norway.csv,,No,No,No,No,No,Yes,No,Female,0,1,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,norway.csv,,No,No,No,No,No,Yes,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,norway.csv,,No,No,No,No,No,Yes,No,Male,0,6,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree
33,norway.csv,,No,No,No,No,No,Yes,No,Male,1,3,4,3,2,1 - Strongly agree,2,3
33,norway.csv,,No,No,No,No,Yes,No,No,Female,0,5,4,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree,2
33,norway.csv,,No,No,No,No,Yes,No,No,Male,1,3,5 – Strongly disagree,4,4,5 – Strongly disagree,2,2
33,norway.csv,,No,No,No,No,Yes,No,No,Male,2,3,4,3,4,4,4,4
33,norway.csv,,No,No,Yes,No,No,No,No,Female,2,4,5 – Strongly disagree,5 – Strongly disagree,4,4,4,4
33,norway.csv,,No,Yes,No,No,No,No,No,Female,0,1,1 - Strongly agree,2,3,5 – Strongly disagree,2,2
33,norway.csv,,No,Yes,No,No,No,No,No,Female,0,1,5 – Strongly disagree,4,4,2,2,4
33,norway.csv,,No,Yes,No,No,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,norway.csv,,No,Yes,No,No,No,No,No,Female,0,2,3,1 - Strongly agree,3,2,2,3
33,norway.csv,,No,Yes,No,No,No,No,No,Female,0,2,3,4,2,4,4,3
33,norway.csv,,No,Yes,No,No,No,No,No,Female,0,4,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,norway.csv,,No,Yes,No,No,No,No,No,Female,1,3,3,3,4,4,3,3
33,norway.csv,,No,Yes,No,No,No,No,No,Female,2,4,3,3,1 - Strongly agree,1 - Strongly agree,2,3
33,norway.csv,,No,Yes,No,No,No,No,No,Female,2,4,3,3,1 - Strongly agree,1 - Strongly agree,3,3
33,norway.csv,,No,Yes,No,No,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,2,2,1 - Strongly agree,1 - Strongly agree
33,norway.csv,,No,Yes,No,No,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,2,5 – Strongly disagree,4
33,norway.csv,,No,Yes,No,No,No,No,No,Male,0,1,5 – Strongly disagree,2,3,3,4,3
33,norway.csv,,No,Yes,No,No,No,No,No,Male,0,1,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,norway.csv,,No,Yes,No,No,No,No,No,Male,0,3,3,3,4,5 – Strongly disagree,4,4
33,norway.csv,,No,Yes,No,No,No,No,No,Male,1,2,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree
33,norway.csv,,Yes,No,No,No,No,No,No,Female,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,4,1 - Strongly agree,4
33,norway.csv,,Yes,No,No,No,No,No,No,Female,0,1,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
33,norway.csv,,Yes,No,No,No,No,No,No,Female,0,1,4,2,5 – Strongly disagree,2,2,3
33,norway.csv,,Yes,No,No,No,No,No,No,Female,0,1,5 – Strongly disagree,5 – Strongly disagree,4,1 - Strongly agree,3,4
33,norway.csv,,Yes,No,No,No,No,No,No,Female,0,2,3,4,4,4,4,3
33,norway.csv,,Yes,No,No,No,No,No,No,Female,0,2,4,4,3,4,4,5 – Strongly disagree
33,norway.csv,,Yes,No,No,No,No,No,No,Male,0,1,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,3,5 – Strongly disagree
33,norway.csv,,Yes,No,No,No,No,No,No,Male,0,1,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,norway.csv,,Yes,No,No,No,No,No,No,Male,1,3,3,3,2,2,1 - Strongly agree,3
33,norway.csv,,Yes,No,No,No,No,No,No,Male,1,3,3,3,5 – Strongly disagree,3,4,3
33,norway.csv,,Yes,No,No,No,No,No,No,Male,2,4,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,3
33,norway.csv,,Yes,No,No,No,No,No,No,Male,2,4,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,2
33,norway.csv,,Yes,No,No,No,No,No,No,Male,2,4,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,1 - Strongly agree
33,norway.csv,,Yes,No,No,No,No,No,No,Male,2,4,4,3,4,3,3,3
33,norway.csv,,Yes,No,No,No,No,No,No,Male,3,5,4,4,3,2,4,3
33,singapore.csv,Full time employment,,,,,,,,Female,0,1,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree
33,singapore.csv,Full time employment,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
33,singapore.csv,Full time employment,,,,,,,,Female,0,2,5 – Strongly disagree,3,3,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
33,singapore.csv,Full time employment,,,,,,,,Female,0,2,5 – Strongly disagree,5 – Strongly disagree,2,1 - Strongly agree,4,5 – Strongly disagree
33,singapore.csv,Full time employment,,,,,,,,Female,0,3,3,3,4,1 - Strongly agree,2,3
33,singapore.csv,Full time employment,,,,,,,,Female,0,4,1 - Strongly agree,1 - Strongly agree,3,3,2,2
33,singapore.csv,Full time employment,,,,,,,,Female,0,4,2,2,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
33,singapore.csv,Full time employment,,,,,,,,Female,0,4,3,2,1 - Strongly agree,1 - Strongly agree,2,3
33,singapore.csv,Full time employment,,,,,,,,Female,0,4,3,3,1 - Strongly agree,1 - Strongly agree,2,3
33,singapore.csv,Full time employment,,,,,,,,Female,0,4,4,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2
33,singapore.csv,Full time employment,,,,,,,,Female,0,5,2,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,2
33,singapore.csv,Full time employment,,,,,,,,Female,0,5,2,3,2,3,3,3
33,singapore.csv,Full time employment,,,,,,,,Female,0,5,3,3,1 - Strongly agree,1 - Strongly agree,3,3
33,singapore.csv,Full time employment,,,,,,,,Female,0,6,3,3,3,3,2,3
33,singapore.csv,Full time employment,,,,,,,,Female,0,6,4,3,1 - Strongly agree,1 - Strongly agree,2,3
33,singapore.csv,Full time employment,,,,,,,,Female,1,4,3,1 - Strongly agree,4,1 - Strongly agree,1 - Strongly agree,3
33,singapore.csv,Full time employment,,,,,,,,Female,1,5,2,2,2,2,2,2
33,singapore.csv,Full time employment,,,,,,,,Female,2,4,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,3,1 - Strongly agree,3
